District Name;Stadt or Landkreis;cases per 100k;IR 7 per 100k;Population;cases;Last Update Date;AGS-Number
München;Kreisfreie Stadt;3717.08890694544;56.8646553826708;1484226.0;55170.0;11.03.2021, 00:00 Uhr;09162
Rosenheim;Kreisfreie Stadt;4715.89746817517;140.045003225756;63551.0;2997.0;11.03.2021, 00:00 Uhr;09163
Altötting;Landkreis;3725.02600523692;112.091538433947;111516.0;4154.0;11.03.2021, 00:00 Uhr;09171
Berchtesgadener Land;Landkreis;4270.78514854289;89.682712005211;105929.0;4524.0;11.03.2021, 00:00 Uhr;09172
Bad Tölz-Wolfratshausen;Landkreis;2812.76139997029;28.143249138113;127917.0;3598.0;11.03.2021, 00:00 Uhr;09173
Dachau;Landkreis;3810.87030904008;60.6847042266251;154899.0;5903.0;11.03.2021, 00:00 Uhr;09174
Ebersberg;Landkreis;3386.03122889822;53.6028792403706;143649.0;4864.0;11.03.2021, 00:00 Uhr;09175
Eichstätt;Landkreis;2582.0094671172;23.329144121432;132881.0;3431.0;11.03.2021, 00:00 Uhr;09176
Erding;Landkreis;3806.5739387185;57.8946606649202;138182.0;5260.0;11.03.2021, 00:00 Uhr;09177
Freising;Landkreis;3260.42876110373;72.2194136894676;180007.0;5869.0;11.03.2021, 00:00 Uhr;09178
Fürstenfeldbruck;Landkreis;3316.29512427557;61.5564198786199;219311.0;7273.0;11.03.2021, 00:00 Uhr;09179
Garmisch-Partenkirchen;Landkreis;2929.0690310323;49.7602460870352;88424.0;2590.0;11.03.2021, 00:00 Uhr;09180
Landsberg am Lech;Landkreis;2546.9235756679;40.7308274176655;120302.0;3064.0;11.03.2021, 00:00 Uhr;09181
Miesbach;Landkreis;3271.67283271673;65.993400659934;100010.0;3272.0;11.03.2021, 00:00 Uhr;09182
Mühldorf a. Inn;Landkreis;4157.17343275338;119.096934548467;115872.0;4817.0;11.03.2021, 00:00 Uhr;09183
München;Landkreis;3306.38879457191;61.3456671412634;350473.0;11588.0;11.03.2021, 00:00 Uhr;09184
Neuburg-Schrobenhausen;Landkreis;2853.97161444149;53.4413121897578;97303.0;2777.0;11.03.2021, 00:00 Uhr;09185
Pfaffenhofen a.d. Ilm;Landkreis;3031.34285290929;42.8926825083641;128227.0;3887.0;11.03.2021, 00:00 Uhr;09186
Rosenheim;Landkreis;4206.94141506907;77.2969042972487;261330.0;10994.0;11.03.2021, 00:00 Uhr;09187
Starnberg;Landkreis;2789.26148960612;44.6340374779574;136667.0;3812.0;11.03.2021, 00:00 Uhr;09188
Traunstein;Landkreis;4336.25274223292;78.3897946638544;177319.0;7689.0;11.03.2021, 00:00 Uhr;09189
Weilheim-Schongau;Landkreis;2498.56065191396;68.6458317955683;135478.0;3385.0;11.03.2021, 00:00 Uhr;09190
Landshut;Kreisfreie Stadt;3800.5203579845;102.164525752271;73411.0;2790.0;11.03.2021, 00:00 Uhr;09261
Passau;Kreisfreie Stadt;5306.51667518891;119.311402761207;52803.0;2802.0;11.03.2021, 00:00 Uhr;09262
Straubing;Kreisfreie Stadt;3345.81825029817;112.991985938775;47791.0;1599.0;11.03.2021, 00:00 Uhr;09263
Deggendorf;Landkreis;3808.23247794573;92.9041329784563;119478.0;4550.0;11.03.2021, 00:00 Uhr;09271
Freyung-Grafenau;Landkreis;4715.2956790281;159.516091983359;78362.0;3695.0;11.03.2021, 00:00 Uhr;09272
Kelheim;Landkreis;2710.10417851745;71.5109948154529;123058.0;3335.0;11.03.2021, 00:00 Uhr;09273
Landshut;Landkreis;3260.26454861003;61.2902217079959;159895.0;5213.0;11.03.2021, 00:00 Uhr;09274
Passau;Landkreis;5391.9940204302;128.20779005066;192656.0;10388.0;11.03.2021, 00:00 Uhr;09275
Regen;Landkreis;5687.89562072084;121.431339620204;77410.0;4403.0;11.03.2021, 00:00 Uhr;09276
Rottal-Inn;Landkreis;4426.26458823723;75.7189182071077;121502.0;5378.0;11.03.2021, 00:00 Uhr;09277
Straubing-Bogen;Landkreis;3575.94936708861;115.704113924051;101120.0;3616.0;11.03.2021, 00:00 Uhr;09278
Dingolfing-Landau;Landkreis;3577.67135897728;110.670955597158;96683.0;3459.0;11.03.2021, 00:00 Uhr;09279
Amberg;Kreisfreie Stadt;2509.06247778804;172.957092425427;42207.0;1059.0;11.03.2021, 00:00 Uhr;09361
Regensburg;Kreisfreie Stadt;2935.45142200217;100.591793277333;153094.0;4494.0;11.03.2021, 00:00 Uhr;09362
Weiden i.d. OPf.;Kreisfreie Stadt;5257.00114638654;191.844278595326;42743.0;2247.0;11.03.2021, 00:00 Uhr;09363
Amberg-Sulzbach;Landkreis;3241.1765276713;153.325117177265;103049.0;3340.0;11.03.2021, 00:00 Uhr;09371
Cham;Landkreis;3308.64544758512;165.627587931061;127998.0;4235.0;11.03.2021, 00:00 Uhr;09372
Neumarkt i.d. OPf.;Landkreis;3167.05431252926;40.1269199616565;134573.0;4262.0;11.03.2021, 00:00 Uhr;09373
Neustadt a.d. Waldnaab;Landkreis;4511.38168343039;132.345156167284;94450.0;4261.0;11.03.2021, 00:00 Uhr;09374
Regensburg;Landkreis;2679.96083887257;87.0819807286031;194070.0;5201.0;11.03.2021, 00:00 Uhr;09375
Schwandorf;Landkreis;3678.85739017529;183.2666089591;147872.0;5440.0;11.03.2021, 00:00 Uhr;09376
Tirschenreuth;Landkreis;6320.96160786164;187.380284818033;72046.0;4554.0;11.03.2021, 00:00 Uhr;09377
Bamberg;Kreisfreie Stadt;2845.95401496646;32.3110128856319;77373.0;2202.0;11.03.2021, 00:00 Uhr;09461
Bayreuth;Kreisfreie Stadt;3206.61112819759;80.2321383202065;74783.0;2398.0;11.03.2021, 00:00 Uhr;09462
Coburg;Kreisfreie Stadt;4029.50915465524;51.1297234125438;41072.0;1655.0;11.03.2021, 00:00 Uhr;09463
Hof;Kreisfreie Stadt;5464.26623022368;327.332242225859;45825.0;2504.0;11.03.2021, 00:00 Uhr;09464
Bamberg;Landkreis;2625.65998246842;40.7711177401929;147163.0;3864.0;11.03.2021, 00:00 Uhr;09471
Bayreuth;Landkreis;3457.32366105881;101.288779132582;103664.0;3584.0;11.03.2021, 00:00 Uhr;09472
Coburg;Landkreis;3891.77723725316;56.486103265819;86747.0;3376.0;11.03.2021, 00:00 Uhr;09473
Forchheim;Landkreis;3037.78732046505;86.0562980301713;116203.0;3530.0;11.03.2021, 00:00 Uhr;09474
Hof;Landkreis;4350.16508264681;113.922848915096;94801.0;4124.0;11.03.2021, 00:00 Uhr;09475
Kronach;Landkreis;3586.89300750641;172.302713393165;66743.0;2394.0;11.03.2021, 00:00 Uhr;09476
Kulmbach;Landkreis;3687.5052399184;251.5160830562;71566.0;2639.0;11.03.2021, 00:00 Uhr;09477
Lichtenfels;Landkreis;3459.3267042051;94.3452737510483;66776.0;2310.0;11.03.2021, 00:00 Uhr;09478
Wunsiedel i. Fichtelgebirge;Landkreis;5510.9765329296;257.380772142316;72655.0;4004.0;11.03.2021, 00:00 Uhr;09479
Ansbach;Kreisfreie Stadt;3150.86846260587;90.9134408344897;41798.0;1317.0;11.03.2021, 00:00 Uhr;09561
Erlangen;Kreisfreie Stadt;2582.46836342955;54.2087302715769;112528.0;2906.0;11.03.2021, 00:00 Uhr;09562
Fürth;Kreisfreie Stadt;3960.40374483451;129.185895390554;128497.0;5089.0;11.03.2021, 00:00 Uhr;09563
Nürnberg;Kreisfreie Stadt;4707.44834770531;90.6688272855296;518370.0;24402.0;11.03.2021, 00:00 Uhr;09564
Schwabach;Kreisfreie Stadt;3945.73094848832;51.2432590712769;40981.0;1617.0;11.03.2021, 00:00 Uhr;09565
Ansbach;Landkreis;2837.62480294272;79.0937803034818;184591.0;5238.0;11.03.2021, 00:00 Uhr;09571
Erlangen-Höchstadt;Landkreis;2742.92957992744;53.1829639667206;137262.0;3765.0;11.03.2021, 00:00 Uhr;09572
Fürth;Landkreis;3332.11712896575;81.4574088058853;117853.0;3927.0;11.03.2021, 00:00 Uhr;09573
Nürnberger Land;Landkreis;2964.42456321139;56.2087217199869;170792.0;5063.0;11.03.2021, 00:00 Uhr;09574
Neustadt a.d. Aisch-Bad Windsheim;Landkreis;2857.02971865286;96.0262933850753;101014.0;2886.0;11.03.2021, 00:00 Uhr;09575
Roth;Landkreis;3212.64862050194;44.9707690001499;126749.0;4072.0;11.03.2021, 00:00 Uhr;09576
Weißenburg-Gunzenhausen;Landkreis;2814.19553697722;40.1123144805455;94734.0;2666.0;11.03.2021, 00:00 Uhr;09577
Aschaffenburg;Kreisfreie Stadt;3294.27340074927;98.5887721472635;71002.0;2339.0;11.03.2021, 00:00 Uhr;09661
Schweinfurt;Kreisfreie Stadt;2906.82439261783;52.4089394676749;53426.0;1553.0;11.03.2021, 00:00 Uhr;09662
Würzburg;Kreisfreie Stadt;2427.03268873013;61.7505901480451;127934.0;3105.0;11.03.2021, 00:00 Uhr;09663
Aschaffenburg;Landkreis;3399.54075774971;62.5717566016073;174200.0;5922.0;11.03.2021, 00:00 Uhr;09671
Bad Kissingen;Landkreis;2320.91829321451;69.7437884438417;103235.0;2396.0;11.03.2021, 00:00 Uhr;09672
Rhön-Grabfeld;Landkreis;2783.95177999623;82.878131474854;79635.0;2217.0;11.03.2021, 00:00 Uhr;09673
Haßberge;Landkreis;2953.16647705726;43.8471748198711;84384.0;2492.0;11.03.2021, 00:00 Uhr;09674
Kitzingen;Landkreis;2454.06176293127;14.2614228511875;91155.0;2237.0;11.03.2021, 00:00 Uhr;09675
Miltenberg;Landkreis;3380.37796229698;65.2462658163939;128743.0;4352.0;11.03.2021, 00:00 Uhr;09676
Main-Spessart;Landkreis;2659.36365509916;95.9114760855435;126158.0;3355.0;11.03.2021, 00:00 Uhr;09677
Schweinfurt;Landkreis;2962.44965134913;34.6485339339079;115445.0;3420.0;11.03.2021, 00:00 Uhr;09678
Würzburg;Landkreis;1920.49389409866;38.2003918620843;162302.0;3117.0;11.03.2021, 00:00 Uhr;09679
Augsburg;Kreisfreie Stadt;4171.86477938648;64.0632270333331;296582.0;12373.0;11.03.2021, 00:00 Uhr;09761
Kaufbeuren;Kreisfreie Stadt;3396.54939411685;76.580026127303;44398.0;1508.0;11.03.2021, 00:00 Uhr;09762
Kempten (Allgäu);Kreisfreie Stadt;2336.91486746396;46.2755419299793;69151.0;1616.0;11.03.2021, 00:00 Uhr;09763
Memmingen;Kreisfreie Stadt;2870.74829931973;54.421768707483;44100.0;1266.0;11.03.2021, 00:00 Uhr;09764
Aichach-Friedberg;Landkreis;2648.99186810739;32.6760981768223;134655.0;3567.0;11.03.2021, 00:00 Uhr;09771
Augsburg;Landkreis;3112.42444805656;64.307920526457;253468.0;7889.0;11.03.2021, 00:00 Uhr;09772
Dillingen a.d. Donau;Landkreis;2682.2145357387;39.3529545784056;96562.0;2590.0;11.03.2021, 00:00 Uhr;09773
Günzburg;Landkreis;3493.74542420115;27.5531973517441;127027.0;4438.0;11.03.2021, 00:00 Uhr;09774
Neu-Ulm;Landkreis;2864.66062418666;45.6610579667131;175204.0;5019.0;11.03.2021, 00:00 Uhr;09775
Lindau (Bodensee);Landkreis;2968.98061746014;76.847074322099;81981.0;2434.0;11.03.2021, 00:00 Uhr;09776
Ostallgäu;Landkreis;2887.05359040104;100.579393973736;141182.0;4076.0;11.03.2021, 00:00 Uhr;09777
Unterallgäu;Landkreis;2929.66196737328;92.8850083596508;145341.0;4258.0;11.03.2021, 00:00 Uhr;09778
Donau-Ries;Landkreis;2745.49083216851;35.1315189523333;133783.0;3673.0;11.03.2021, 00:00 Uhr;09779
Oberallgäu;Landkreis;2484.48797497564;57.6893492641403;156008.0;3876.0;11.03.2021, 00:00 Uhr;09780
Regionalverband Saarbrücken;Landkreis;3487.83440924329;50.1956107741076;328714.0;11465.0;11.03.2021, 00:00 Uhr;10041
Merzig-Wadern;Landkreis;2528.98501593328;46.4922561335878;103243.0;2611.0;11.03.2021, 00:00 Uhr;10042
Neunkirchen;Landkreis;2810.33118227201;63.9230488250335;131408.0;3693.0;11.03.2021, 00:00 Uhr;10043
Saarlouis;Landkreis;3177.24978000093;44.2571235957369;194319.0;6174.0;11.03.2021, 00:00 Uhr;10044
Saarpfalz-Kreis;Landkreis;2353.09010098737;48.5245717179105;142196.0;3346.0;11.03.2021, 00:00 Uhr;10045
St. Wendel;Landkreis;2856.09203857161;66.6613031135426;87007.0;2485.0;11.03.2021, 00:00 Uhr;10046
Brandenburg an der Havel;Kreisfreie Stadt;2233.18186855813;44.3311537182755;72184.0;1612.0;11.03.2021, 00:00 Uhr;12051
Cottbus;Kreisfreie Stadt;4436.28483717571;70.2261281325869;99678.0;4422.0;11.03.2021, 00:00 Uhr;12052
Frankfurt (Oder);Kreisfreie Stadt;2633.72062821423;22.5104327197797;57751.0;1521.0;11.03.2021, 00:00 Uhr;12053
Potsdam;Kreisfreie Stadt;2838.62166868145;44.3621280512826;180334.0;5119.0;11.03.2021, 00:00 Uhr;12054
Barnim;Landkreis;2359.05076547688;62.6201118524757;185244.0;4370.0;11.03.2021, 00:00 Uhr;12060
Dahme-Spreewald;Landkreis;3104.37903636609;64.9917150201123;170791.0;5302.0;11.03.2021, 00:00 Uhr;12061
Elbe-Elster;Landkreis;5041.88476533729;123.739283294215;101827.0;5134.0;11.03.2021, 00:00 Uhr;12062
Havelland;Landkreis;2643.00964440845;55.8295909102064;162996.0;4308.0;11.03.2021, 00:00 Uhr;12063
Märkisch-Oderland;Landkreis;2496.53897042672;50.0636012076567;195751.0;4887.0;11.03.2021, 00:00 Uhr;12064
Oberhavel;Landkreis;2789.85881623566;92.0559474717492;212914.0;5940.0;11.03.2021, 00:00 Uhr;12065
Oberspreewald-Lausitz;Landkreis;5164.07457187006;146.291064358925;109371.0;5648.0;11.03.2021, 00:00 Uhr;12066
Oder-Spree;Landkreis;3193.45872272837;75.502088891126;178803.0;5710.0;11.03.2021, 00:00 Uhr;12067
Ostprignitz-Ruppin;Landkreis;3247.99465916792;40.4608490709178;98861.0;3211.0;11.03.2021, 00:00 Uhr;12068
Potsdam-Mittelmark;Landkreis;2729.88373059483;48.4840649040015;216566.0;5912.0;11.03.2021, 00:00 Uhr;12069
Prignitz;Landkreis;3220.93542372436;59.0876861262113;76158.0;2453.0;11.03.2021, 00:00 Uhr;12070
Spree-Neiße;Landkreis;5104.64298276469;55.3992261695392;113720.0;5805.0;11.03.2021, 00:00 Uhr;12071
Teltow-Fläming;Landkreis;2869.46240227769;97.6487820373301;169997.0;4878.0;11.03.2021, 00:00 Uhr;12072
Uckermark;Landkreis;2370.80380337461;34.4691333114749;118947.0;2820.0;11.03.2021, 00:00 Uhr;12073
Rostock;Kreisfreie Stadt;768.197484595418;25.3356979984799;209191.0;1607.0;11.03.2021, 00:00 Uhr;13003
Schwerin;Kreisfreie Stadt;1857.75668301046;61.6812854798072;95653.0;1777.0;11.03.2021, 00:00 Uhr;13004
Mecklenburgische Seenplatte;Landkreis;2142.79625223773;38.7485759898324;258074.0;5530.0;11.03.2021, 00:00 Uhr;13071
Rostock;Landkreis;1127.00075071596;68.120522350019;215794.0;2432.0;11.03.2021, 00:00 Uhr;13072
Vorpommern-Rügen;Landkreis;1004.44143799343;24.0318288221734;224702.0;2257.0;11.03.2021, 00:00 Uhr;13073
Nordwestmecklenburg;Landkreis;1488.66655648924;102.337880271036;157322.0;2342.0;11.03.2021, 00:00 Uhr;13074
Vorpommern-Greifswald;Landkreis;2608.4041031648;73.4223738769135;235623.0;6146.0;11.03.2021, 00:00 Uhr;13075
Ludwigslust-Parchim;Landkreis;1913.78748601136;92.0771181278597;211779.0;4053.0;11.03.2021, 00:00 Uhr;13076
Chemnitz;Kreisfreie Stadt;4290.11017561522;82.8143902181591;246334.0;10568.0;11.03.2021, 00:00 Uhr;14511
Erzgebirgskreis;Landkreis;6349.64233254117;109.569246569617;334948.0;21268.0;11.03.2021, 00:00 Uhr;14521
Mittelsachsen;Landkreis;5195.01872745389;69.0564585874995;304099.0;15798.0;11.03.2021, 00:00 Uhr;14522
Vogtlandkreis;Landkreis;5531.4893560534;227.436647389125;225997.0;12501.0;11.03.2021, 00:00 Uhr;14523
Zwickau;Landkreis;5740.2810140888;109.523114138958;315002.0;18082.0;11.03.2021, 00:00 Uhr;14524
Dresden;Kreisfreie Stadt;4071.08732353892;61.9634325945616;556780.0;22667.0;11.03.2021, 00:00 Uhr;14612
Bautzen;Landkreis;6614.33556402164;74.3933439641311;299758.0;19827.0;11.03.2021, 00:00 Uhr;14625
Görlitz;Landkreis;6021.1692551192;88.6338905925413;252725.0;15217.0;11.03.2021, 00:00 Uhr;14626
Meißen;Landkreis;5420.80201227055;79.8454390878589;241717.0;13103.0;11.03.2021, 00:00 Uhr;14627
Sächsische Schweiz-Osterzgebirge;Landkreis;6252.79942667742;70.4437549371707;245586.0;15356.0;11.03.2021, 00:00 Uhr;14628
Leipzig;Kreisfreie Stadt;2642.35557915855;51.758001837662;593145.0;15673.0;11.03.2021, 00:00 Uhr;14713
Leipzig;Landkreis;4138.4680346635;72.4415915456401;258139.0;10683.0;11.03.2021, 00:00 Uhr;14729
Nordsachsen;Landkreis;4786.05853110887;90.0167390677705;197741.0;9464.0;11.03.2021, 00:00 Uhr;14730
Dessau-Roßlau;Kreisfreie Stadt;2710.26053955532;46.1905296930202;80103.0;2171.0;11.03.2021, 00:00 Uhr;15001
Halle (Saale);Kreisfreie Stadt;3137.85275713891;118.109246865079;238762.0;7492.0;11.03.2021, 00:00 Uhr;15002
Magdeburg;Kreisfreie Stadt;1772.14657041231;71.5593627007345;237565.0;4210.0;11.03.2021, 00:00 Uhr;15003
Altmarkkreis Salzwedel;Landkreis;1853.96703257067;26.4508915152754;83173.0;1542.0;11.03.2021, 00:00 Uhr;15081
Anhalt-Bitterfeld;Landkreis;2875.33283696983;53.6324975076663;158486.0;4557.0;11.03.2021, 00:00 Uhr;15082
Börde;Landkreis;2239.60496831907;79.5679926048572;170923.0;3828.0;11.03.2021, 00:00 Uhr;15083
Burgenlandkreis;Landkreis;4630.2405421424;137.548505418069;178846.0;8281.0;11.03.2021, 00:00 Uhr;15084
Harz;Landkreis;2364.16483052834;75.4770052974544;213310.0;5043.0;11.03.2021, 00:00 Uhr;15085
Jerichower Land;Landkreis;2502.53937425354;104.923595530701;89589.0;2242.0;11.03.2021, 00:00 Uhr;15086
Mansfeld-Südharz;Landkreis;3071.69005943294;36.3118969631397;134942.0;4145.0;11.03.2021, 00:00 Uhr;15087
Saalekreis;Landkreis;3538.3401789843;126.213856322933;183815.0;6504.0;11.03.2021, 00:00 Uhr;15088
Salzlandkreis;Landkreis;3263.45009914078;52.3463317911434;189125.0;6172.0;11.03.2021, 00:00 Uhr;15089
Stendal;Landkreis;2351.8302005576;71.0495548160806;111190.0;2615.0;11.03.2021, 00:00 Uhr;15090
Wittenberg;Landkreis;3831.84077213032;126.447544276648;124953.0;4788.0;11.03.2021, 00:00 Uhr;15091
Erfurt;Kreisfreie Stadt;2558.63838378174;86.456274155182;213981.0;5475.0;11.03.2021, 00:00 Uhr;16051
Gera;Kreisfreie Stadt;3479.19463087248;108.456375838926;93125.0;3240.0;11.03.2021, 00:00 Uhr;16052
Jena;Kreisfreie Stadt;2697.07121237976;61.072541605669;111343.0;3003.0;11.03.2021, 00:00 Uhr;16053
Suhl;Kreisfreie Stadt;3843.54018864334;182.119655331757;36789.0;1414.0;11.03.2021, 00:00 Uhr;16054
Weimar;Kreisfreie Stadt;2788.67970810082;61.3233580670878;65228.0;1819.0;11.03.2021, 00:00 Uhr;16055
Eisenach;Kreisfreie Stadt;2520.7100591716;56.8047337278107;42250.0;1065.0;11.03.2021, 00:00 Uhr;16056
Eichsfeld;Landkreis;4419.73481591105;155.990640561566;100006.0;4420.0;11.03.2021, 00:00 Uhr;16061
Nordhausen;Landkreis;2087.12956746907;62.3381605447396;83416.0;1741.0;11.03.2021, 00:00 Uhr;16062
Wartburgkreis;Landkreis;3725.18365357137;231.98345857078;118974.0;4432.0;11.03.2021, 00:00 Uhr;16063
Unstrut-Hainich-Kreis;Landkreis;4749.00226934815;132.052586274356;102232.0;4855.0;11.03.2021, 00:00 Uhr;16064
Kyffhäuserkreis;Landkreis;3161.21381986741;133.401606209238;74212.0;2346.0;11.03.2021, 00:00 Uhr;16065
Schmalkalden-Meiningen;Landkreis;5190.68814243171;209.740945915655;124916.0;6484.0;11.03.2021, 00:00 Uhr;16066
Gotha;Landkreis;3452.72333738548;148.990423103152;134908.0;4658.0;11.03.2021, 00:00 Uhr;16067
Sömmerda;Landkreis;3403.57497803448;129.632563700001;69427.0;2363.0;11.03.2021, 00:00 Uhr;16068
Hildburghausen;Landkreis;6323.08495656439;169.31183442252;63197.0;3996.0;11.03.2021, 00:00 Uhr;16069
Ilm-Kreis;Landkreis;3435.3264501313;150.589652608495;106249.0;3650.0;11.03.2021, 00:00 Uhr;16070
Weimarer Land;Landkreis;3105.06840644627;101.027313890647;82156.0;2551.0;11.03.2021, 00:00 Uhr;16071
Sonneberg;Landkreis;4821.80293501048;43.314794601244;57717.0;2783.0;11.03.2021, 00:00 Uhr;16072
Saalfeld-Rudolstadt;Landkreis;4474.84956249576;97.8691653988895;103199.0;4618.0;11.03.2021, 00:00 Uhr;16073
Saale-Holzland-Kreis;Landkreis;3649.18625678119;119.349005424955;82950.0;3027.0;11.03.2021, 00:00 Uhr;16074
Saale-Orla-Kreis;Landkreis;4869.75794401833;227.861340770993;80312.0;3911.0;11.03.2021, 00:00 Uhr;16075
Greiz;Landkreis;4185.91757530955;331.628986221483;97398.0;4077.0;11.03.2021, 00:00 Uhr;16076
Altenburger Land;Landkreis;5541.82094794894;126.408108017406;89393.0;4954.0;11.03.2021, 00:00 Uhr;16077
Berlin Reinickendorf;Bezirk;3958.58122600495;54.680791254154;259689.0;10280.0;11.03.2021, 00:00 Uhr;
Berlin Charlottenburg-Wilmersdorf;Bezirk;3403.39891328076;51.4352528850093;334401.0;11381.0;11.03.2021, 00:00 Uhr;
Berlin Treptow-Köpenick;Bezirk;2720.94803518357;48.4074329800967;266488.0;7251.0;11.03.2021, 00:00 Uhr;
Berlin Pankow;Bezirk;2871.09708669568;38.4387341848476;398036.0;11428.0;11.03.2021, 00:00 Uhr;
Berlin Neukölln;Bezirk;4913.07069253837;66.3297241244009;321123.0;15777.0;11.03.2021, 00:00 Uhr;
Berlin Lichtenberg;Bezirk;2855.62714206937;61.4263477150097;286522.0;8182.0;11.03.2021, 00:00 Uhr;
Berlin Marzahn-Hellersdorf;Bezirk;2831.9142706119;49.0555849213019;262967.0;7447.0;11.03.2021, 00:00 Uhr;
Berlin Spandau;Bezirk;4169.12463025952;60.6646333555073;239019.0;9965.0;11.03.2021, 00:00 Uhr;
Berlin Steglitz-Zehlendorf;Bezirk;3234.52810769847;36.7334376871833;302177.0;9774.0;11.03.2021, 00:00 Uhr;
Berlin Mitte;Bezirk;4491.5493633374;51.167525677037;375238.0;16854.0;11.03.2021, 00:00 Uhr;
Berlin Friedrichshain-Kreuzberg;Bezirk;3948.81921867411;40.4170758600151;282059.0;11138.0;11.03.2021, 00:00 Uhr;
Berlin Tempelhof-Schöneberg;Bezirk;3906.4054398839;71.6852170452816;341772.0;13351.0;11.03.2021, 00:00 Uhr;
